,Player,age,position,Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb.1,Fouled,Off,Disp,UnsTch,Assists.1,KeyP.1,AvgP,PS%,Crosses,LongB,ThrB
2522,Ravel Morrison,28,Midfielder,Sheffield United,12,12,0,England,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,12,0,0,0.0,-1,-1,-1,14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,6.0,83.3,0.0,0.0,0.0
2523,Rayan Aït Nouri,19,Defender,Angers SCO,1287,772,515,France,17,10,7,0,0,0,2,2,0,0,0,7,5,2,17,5,12,3,0,0.14,0.14,0.0,0.0,0.0,0,1.19,76,76,429,644,0.21,363,92,96,22,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2524,Rayan Philippe,20,Forward,Dijon,29,29,0,France,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,29,0,0,0.0,-1,-1,-1,17,0.0,1.0,1.0,,1.0,1.0,0.0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,7.0,71.4,0.0,0.0,0.0
2525,Razvan Sava,18,Goalkeeper,Lecce,0,0,0,Romania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2526,Raúl Albiol,35,Defender,Villarreal,3238,1620,1618,Spain,36,18,18,1,0,1,0,0,0,0,0,12,7,5,43,22,21,9,0,0.03,0.0,0.03,0.0,0.06,3238,1.2,75,90,360,0,0.25,261,326,92,14,1.2,1.2,0.8,,4.8,0.1,0.6,0,1,0,0.4,0.1,,0.7,0.1,0.1,0.3,0,0.1,54.0,84.0,0.0,5.4,0.0
2527,Raúl Alonso Jiménez Rodríguez,29,Forward,Wolverhampton Wanderers,3252,1644,1608,Mexico,38,19,19,17,8,9,6,3,3,4,0,13,8,5,34,16,18,3,0,0.64,0.17,0.47,0.44,0.5,191,0.94,96,86,1084,542,0.08,24,73,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2528,Raúl García,34,Midfielder,Athletic Club Bilbao,2878,1572,1306,Spain,35,18,17,15,6,9,1,1,0,7,0,12,8,4,24,11,13,11,0,0.5,0.03,0.47,0.34,0.62,192,0.75,120,82,262,2878,0.34,14,247,-1,1,1.6,0.7,2.2,,1.2,0.3,0.2,0,15,1,2.3,0.6,,1.7,0.5,0.4,1.7,1,0.6,26.8,55.9,0.1,0.6,0.0
2529,Raúl García,34,Midfielder,Athletic Club Bilbao,2878,1572,1306,Spain,35,18,17,15,6,9,1,1,0,7,0,12,8,4,24,11,13,11,0,0.5,0.03,0.47,0.34,0.62,192,0.75,120,82,262,2878,0.34,14,247,-1,1,1.3,1.0,0.8,,1.5,1.0,0.3,0,0,0,0.0,1.0,,1.0,0.0,0.8,0.5,0,1.0,19.5,65.4,2.5,1.5,0.0
2530,Raúl García,34,Midfielder,Athletic Club Bilbao,2878,1572,1306,Spain,35,18,17,15,6,9,1,1,0,7,0,12,8,4,24,11,13,11,0,0.5,0.03,0.47,0.34,0.62,192,0.75,120,82,262,2878,0.34,14,247,-1,1,1.7,0.7,0.6,,1.8,0.3,0.2,0,0,1,0.7,0.7,,0.6,0.1,0.3,0.8,1,0.7,26.4,70.3,0.9,1.8,0.0
2531,Raúl García Carnero,31,Defender,Real Valladolid,1259,511,748,Spain,16,7,9,0,0,0,1,0,1,0,0,4,2,2,10,4,6,2,0,0.07,0.07,0.0,0.0,0.0,0,0.71,126,79,630,1259,0.14,434,184,17,23,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2532,Raúl García de Haro,20,Forward,Real Betis,16,5,11,Spain,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,5,0,0,0.0,-1,-1,-1,25,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2533,Raúl Navas,32,Defender,CA Osasuna,711,270,441,Spain,9,3,6,0,0,0,0,0,0,0,0,1,1,0,10,2,8,2,0,0.0,0.0,0.0,0.0,0.0,0,1.27,71,79,356,0,0.25,269,287,110,20,1.1,2.0,1.0,,3.1,0.1,0.4,0,0,0,0.0,0.2,,0.4,0.0,0.2,0.3,0,0.2,30.2,79.0,0.0,2.9,0.0
2534,Raúl de Tomás Gómez,26,Forward,RCD Espanyol,1074,521,553,Spain,14,7,7,4,2,2,0,0,0,1,0,2,2,0,12,4,8,5,0,0.34,0.0,0.34,0.35,0.33,269,1.01,90,77,215,0,0.42,37,257,-1,2,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2535,Recio,30,Midfielder,Leganés,1571,735,836,Spain,25,14,11,0,0,0,0,0,0,0,0,6,4,2,22,10,12,11,0,0.0,0.0,0.0,0.0,0.0,0,1.26,71,63,143,0,0.63,289,373,-1,20,1.2,0.9,1.8,,0.4,0.6,0.1,0,0,0,1.0,0.4,,1.8,0.0,0.8,0.8,0,0.4,33.3,87.5,0.2,1.6,0.0
2536,Reece James,21,Defender,Chelsea,1510,760,750,England,24,11,13,0,0,0,2,2,0,0,0,8,7,1,23,5,18,1,0,0.12,0.12,0.0,0.0,0.0,0,1.37,66,63,1510,755,0.06,260,114,107,17,1.5,0.9,0.9,0.1,0.9,0.8,0.3,0,0,2,0.8,1.0,1.3,0.9,0.0,0.9,0.7,2,1.0,42.3,85.9,1.1,1.7,0.0
2537,Reece Oxford,22,Defender,Augsburg,367,247,120,England,12,7,5,0,0,0,0,0,0,0,0,2,0,2,13,11,2,0,0,0.0,0.0,0.0,0.0,0.0,0,3.19,28,31,0,0,0.0,311,315,151,20,0.6,0.4,0.1,,0.8,0.5,0.4,0,0,0,0.2,0.0,0.1,0.5,0.0,0.0,0.3,0,0.0,8.0,65.6,0.0,0.8,0.0
2538,Reinildo Isnard Mandava,27,Defender,Lille,1107,567,540,Mozambique,16,10,6,0,0,0,0,0,0,0,0,7,6,1,12,5,7,4,0,0.0,0.0,0.0,0.0,0.0,0,0.98,92,69,277,0,0.33,390,389,52,18,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2539,Reiss Nelson,21,Forward,Arsenal,627,315,312,England,17,7,10,1,1,0,0,0,0,0,0,5,3,2,5,3,2,1,0,0.14,0.0,0.14,0.29,0.0,627,0.72,125,37,627,0,0.14,115,357,-1,14,0.6,0.2,0.5,0.0,0.1,0.6,0.1,0,1,0,0.6,0.5,1.0,0.5,0.2,0.8,0.9,0,0.5,12.2,85.5,0.5,0.6,0.0
2540,Remo Freuler,29,Midfielder,Atalanta,2344,1074,1270,Switzerland,31,15,16,2,1,1,2,0,2,0,0,8,5,3,29,11,18,3,0,0.15,0.08,0.08,0.08,0.07,1172,1.11,81,76,781,1172,0.12,201,193,-1,11,1.6,0.9,1.3,,0.8,0.5,0.2,0,2,2,0.6,0.8,,1.1,0.0,0.6,1.1,2,0.8,52.0,88.5,0.2,1.4,0.0
2541,Renan Augusto Lodi dos Santos,23,Defender,Atlético Madrid,2399,1012,1387,Brazil,32,15,17,1,0,1,2,2,0,0,0,13,8,5,18,6,12,6,1,0.11,0.08,0.04,0.0,0.06,2399,0.68,133,75,400,1200,0.23,234,173,16,12,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2542,Renato Sanches,23,Midfielder,Lille,1482,819,663,Portugal,19,10,9,3,2,1,1,0,1,0,0,9,6,3,14,6,8,3,0,0.24,0.06,0.18,0.22,0.14,494,0.85,106,78,494,1482,0.18,93,178,-1,4,1.5,0.8,1.8,,0.5,1.3,0.1,0,3,1,1.6,1.8,2.6,1.4,0.1,1.7,2.4,1,1.8,47.0,86.7,1.1,2.4,0.0
2543,Renato Sanches,23,Midfielder,Bayern München,5,5,0,Portugal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,5,0,0,0.0,-1,-1,-1,28,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,9.0,88.9,0.0,0.0,0.0
2544,Renato Steffen,29,Midfielder,Wolfsburg,1590,909,681,Switzerland,27,15,12,6,3,3,3,1,2,0,0,4,3,1,23,12,11,6,0,0.51,0.17,0.34,0.3,0.4,265,1.3,69,59,265,530,0.34,56,89,-1,2,0.9,0.9,1.2,,0.3,0.9,0.1,0,6,3,1.1,0.9,1.1,1.1,0.1,0.9,1.1,3,0.9,22.8,76.3,0.1,1.2,0.0
2545,Renaud Cohade,36,Midfielder,Metz,768,303,465,France,12,5,7,1,1,0,0,0,0,0,0,2,1,1,15,6,9,3,0,0.12,0.0,0.12,0.3,0.0,768,1.76,51,64,256,0,0.35,126,348,-1,8,2.3,0.7,1.7,,0.4,1.3,0.3,0,1,0,0.7,0.7,0.3,0.3,0.1,1.1,1.3,0,0.7,46.5,84.1,0.3,2.6,0.0
2546,Renaud Emond,29,Forward,Nantes,291,80,211,Belgium,6,2,4,0,0,0,0,0,0,0,0,1,0,1,2,0,2,1,0,0.0,0.0,0.0,0.0,0.0,0,0.62,146,49,291,0,0.31,234,228,-1,11,0.5,0.0,0.7,,1.2,0.7,0.0,0,0,0,0.7,0.3,0.3,1.0,0.0,0.5,0.8,0,0.3,13.0,69.2,0.0,0.7,0.0
2547,Renaud Ripart,28,Forward,Nîmes,2031,984,1047,France,24,12,12,4,3,1,2,0,2,2,0,6,4,2,37,13,24,0,0,0.27,0.09,0.18,0.27,0.09,508,1.64,55,85,0,1016,0.0,91,150,-1,2,1.6,0.5,0.9,,1.4,1.2,0.1,0,4,2,2.0,0.8,0.8,2.0,0.3,1.7,2.0,2,0.8,22.5,69.1,0.3,0.8,0.0
2548,Rene Krhin,30,Midfielder,Nantes,325,153,172,Slovenia,8,4,4,0,0,0,0,0,0,0,0,2,2,0,3,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.83,108,41,0,0,0.0,237,240,-1,16,0.5,0.8,0.3,,2.0,0.0,0.0,0,0,0,0.1,0.0,0.0,0.4,0.0,0.0,0.4,0,0.0,19.5,86.5,0.0,1.4,0.0
2549,Rey Manaj,24,Forward,FC Barcelona,0,0,0,Albania,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2550,Rhian Brewster,21,Forward,Liverpool,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2551,Rhu-endly Martina,31,Defender,Everton,0,0,0,Curaçao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2552,Ricard Puig Martí,21,Midfielder,FC Barcelona,507,242,265,Spain,11,6,5,0,0,0,2,0,2,0,0,6,3,3,4,3,1,1,0,0.36,0.36,0.0,0.0,0.0,0,0.71,127,46,507,254,0.18,325,7,-1,20,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2553,Ricard Sánchez Sendra,21,Defender,Atlético Madrid,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2554,Ricardo Domingos Barbosa Pereira,27,Defender,Leicester City,2520,1350,1170,Portugal,28,15,13,3,3,0,2,2,0,0,0,10,5,5,26,15,11,1,0,0.18,0.07,0.11,0.2,0.0,840,0.93,97,90,2520,1260,0.04,137,178,33,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2555,Ricardo Rodríguez,28,Defender,AC Milan,388,162,226,Switzerland,5,2,3,0,0,0,0,0,0,0,0,2,1,1,3,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0,0.7,129,78,0,0,0.0,331,331,6,29,1.2,1.0,0.6,,2.8,0.0,0.4,0,0,0,0.2,0.2,,0.6,0.0,1.0,0.0,0,0.2,47.2,89.0,0.2,3.8,0.0
2556,Ricardo Visus Contreras,20,Defender,Real Betis,0,0,0,Spain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2557,Riccardo Calafiori,18,Defender,Roma,60,0,60,Italy,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,1.5,60,60,0,0,0.0,-1,-1,-1,20,0.0,2.0,1.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,1.0,0.0,0.0,2.0,0,0.0,13.0,69.2,0.0,0.0,0.0
2558,Riccardo Gagliolo,30,Defender,Parma,2606,1363,1243,Italy,32,17,15,3,1,2,2,2,0,0,0,6,4,2,40,19,21,7,0,0.17,0.07,0.1,0.07,0.14,869,1.38,65,81,372,1303,0.24,181,210,99,8,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2559,Riccardo Ladinetti,20,Midfielder,Cagliari,126,98,28,Italy,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.71,126,42,0,0,0.0,-1,-1,-1,14,0.7,1.3,0.3,,0.0,0.7,0.0,0,0,0,0.0,1.0,,0.3,0.0,0.3,0.0,0,1.0,25.0,80.0,0.3,1.3,0.3
2560,Riccardo Mastrilli,23,Defender,SPAL,0,0,0,Italy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2561,Riccardo Orsolini,24,Forward,Bologna,2694,1287,1407,Italy,37,18,19,8,2,6,6,4,2,0,0,2,1,1,48,20,28,3,0,0.47,0.2,0.27,0.14,0.38,337,1.6,56,73,898,449,0.1,78,66,-1,2,1.0,0.4,1.1,,0.5,1.4,0.0,0,8,6,2.4,1.5,,2.1,0.4,1.3,2.3,6,1.5,24.1,70.0,1.0,1.1,0.0
2562,Riccardo Saponara,29,Midfielder,Lecce,1118,707,411,Italy,17,11,6,2,2,0,4,4,0,0,0,3,2,1,25,19,6,4,1,0.48,0.32,0.16,0.25,0.0,559,2.01,45,66,224,280,0.4,123,17,-1,9,0.8,0.0,0.4,,0.4,0.4,0.2,0,0,0,1.0,0.4,,0.0,0.0,0.2,0.6,0,0.4,15.0,74.7,0.4,0.8,0.0
2563,Riccardo Saponara,29,Midfielder,Lecce,1118,707,411,Italy,17,11,6,2,2,0,4,4,0,0,0,3,2,1,25,19,6,4,1,0.48,0.32,0.16,0.25,0.0,559,2.01,45,66,224,280,0.4,123,17,-1,9,0.9,0.4,0.7,,0.4,1.5,0.0,0,2,4,2.0,2.5,,1.3,0.2,1.5,1.5,4,2.5,36.1,80.4,0.7,2.0,0.1
2564,Riccardo Sottil,21,Forward,Fiorentina,505,214,291,Italy,18,8,10,0,0,0,0,0,0,0,0,2,0,2,15,8,7,3,0,0.0,0.0,0.0,0.0,0.0,0,2.67,34,28,168,0,0.53,376,375,-1,28,0.3,0.0,0.6,,0.0,0.9,0.0,0,0,0,0.9,0.3,,1.4,0.1,0.4,0.8,0,0.3,9.0,87.0,0.2,0.2,0.0
2565,Richairo Zivkovic,24,Forward,Sheffield United,107,26,81,Netherlands,5,2,3,0,0,0,0,0,0,0,0,1,1,0,4,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,3.36,27,21,0,0,0.0,-1,-1,-1,26,0.4,0.0,0.2,0.0,0.0,0.2,0.0,0,0,0,0.2,0.4,0.0,0.2,0.0,0.6,0.2,0,0.4,3.6,88.9,0.2,0.0,0.0
2566,Richard Stearman,33,Defender,Sheffield United,0,0,0,England,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2567,Richarlison de Andrade,23,Forward,Everton,3081,1521,1560,Brazil,36,18,18,13,7,6,3,1,2,0,0,9,6,3,47,18,29,8,0,0.47,0.09,0.38,0.41,0.35,237,1.37,66,86,385,1027,0.23,41,143,-1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2568,Rifet Kapič,25,Midfielder,Paderborn,0,0,0,Bosnia and Herzegovina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2569,Riyad Mahrez,30,Midfielder,Manchester City,1941,942,999,Algeria,33,16,17,11,7,4,9,4,5,1,0,14,8,6,12,4,8,0,0,0.93,0.42,0.51,0.67,0.36,176,0.56,162,59,0,216,0.0,20,8,-1,5,0.8,0.5,0.4,0.0,0.2,0.8,0.0,0,11,9,2.2,1.8,1.6,0.9,0.4,1.0,1.4,9,1.8,33.2,90.1,0.6,1.7,0.2
2570,Riza Durmisi,27,Defender,Nice,160,57,103,Denmark,4,2,2,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0.0,0.0,0.0,0.0,0.0,0,1.69,53,40,0,0,0.0,-1,-1,-1,31,0.3,0.3,0.3,,0.8,0.0,0.3,0,0,0,0.3,0.0,0.0,0.0,0.0,0.5,1.0,0,0.0,19.5,87.2,0.0,0.8,0.0
2571,Rob Elliot,34,Goalkeeper,Newcastle United,0,0,0,Republic of Ireland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2572,Rob Holding,25,Defender,Arsenal,580,224,356,England,8,3,5,0,0,0,0,0,0,0,0,2,1,1,8,3,5,1,0,0.0,0.0,0.0,0.0,0.0,0,1.24,73,73,580,0,0.16,256,322,74,24,0.5,0.6,0.5,0.3,5.4,0.3,0.8,0,0,0,0.3,0.0,0.3,0.4,0.0,0.3,0.5,0,0.0,43.9,87.2,0.0,2.5,0.0
2573,Robbie Brady,29,Midfielder,Burnley,448,168,280,Republic of Ireland,17,10,7,1,1,0,2,2,0,0,0,5,3,2,9,4,5,1,0,0.6,0.4,0.2,0.54,0.0,448,1.81,50,26,448,224,0.2,92,9,-1,10,0.6,0.3,0.5,0.1,0.4,0.4,0.1,0,1,2,0.7,0.5,0.4,0.2,0.1,0.6,0.6,2,0.5,8.9,63.6,0.1,0.2,0.1
2574,Rober,26,Defender,Levante UD,189,9,180,Spain,4,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0.0,0.0,0.0,0.0,0.0,0,1.9,47,47,0,0,0.0,-1,-1,-1,14,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2575,Robert Andrich,26,Midfielder,Union Berlin,2579,1266,1313,Germany,30,15,15,1,1,0,2,2,0,0,0,6,5,1,47,17,30,13,1,0.1,0.07,0.03,0.07,0.0,2579,1.64,55,86,198,1290,0.45,226,194,-1,10,1.7,1.6,2.2,,1.1,1.4,0.2,0,1,2,1.6,1.1,0.9,1.2,0.0,0.6,1.2,2,1.1,38.9,72.0,0.5,2.3,0.1
2576,Robert Berič,29,Forward,Saint-Étienne,409,228,181,Slovenia,11,5,6,1,1,0,0,0,0,0,0,1,1,0,5,2,3,0,0,0.22,0.0,0.22,0.39,0.0,409,1.1,82,37,0,0,0.0,77,284,-1,5,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2577,Robert Ibáñez Castro,28,Midfielder,CA Osasuna,533,258,275,Spain,14,7,7,1,0,1,0,0,0,0,0,5,4,1,9,3,6,3,0,0.17,0.0,0.17,0.0,0.33,533,1.52,59,38,178,0,0.51,104,348,-1,10,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2578,Robert Kenedy Nunes do Nascimento,25,Midfielder,Chelsea,0,0,0,Brazil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2579,Robert Kenedy Nunes do Nascimento,25,Midfielder,Getafe CF,573,277,296,Brazil,19,10,9,1,0,1,3,1,2,0,0,9,6,3,4,2,2,2,0,0.63,0.47,0.16,0.0,0.3,573,0.63,143,30,287,191,0.31,116,3,-1,9,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2580,Robert Lewandowski,32,Forward,Bayern München,2762,1332,1430,Poland,31,15,16,34,19,15,4,3,1,5,0,13,6,7,28,14,14,5,0,1.24,0.13,1.11,1.28,0.94,81,0.91,99,89,552,691,0.16,2,120,-1,1,0.6,0.2,1.0,,0.4,0.4,0.0,0,34,4,4.5,1.2,1.9,1.4,0.5,1.7,2.6,4,1.2,24.7,73.1,0.3,0.5,0.1
2581,Robert Skov,25,Midfielder,Hoffenheim,2612,1303,1309,Denmark,31,16,15,4,3,1,7,3,4,0,0,6,3,3,43,27,16,4,0,0.38,0.24,0.14,0.21,0.07,653,1.48,61,84,653,373,0.14,142,51,-1,6,1.3,0.6,0.7,,1.1,0.8,0.2,0,4,7,2.0,1.8,1.3,1.2,0.1,0.5,1.9,7,1.8,32.2,79.0,1.7,1.1,0.0
2582,Robert Snodgrass,33,Midfielder,West Ham United,1512,786,726,Scotland,24,13,11,5,4,1,5,4,1,0,0,5,3,2,31,18,13,4,0,0.6,0.3,0.3,0.46,0.12,302,1.85,49,63,378,302,0.24,53,24,-1,4,1.2,0.2,0.8,0.0,0.5,1.3,0.0,0,5,5,0.9,1.4,0.8,1.3,0.2,1.0,0.7,5,1.4,21.0,77.8,1.6,0.7,0.0
2583,Robert Voloder,20,Defender,Köln,0,0,0,Bosnia and Herzegovina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2584,Robert Zulj,29,Midfielder,Hoffenheim,0,0,0,Austria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0.0,-1,-1,-1,-1,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2585,Roberto,35,Goalkeeper,Deportivo Alavés,789,360,429,Spain,9,4,5,0,0,0,0,0,0,0,0,2,2,0,18,7,11,1,0,0.0,0.0,0.0,0.0,0.0,0,2.05,44,88,789,0,0.11,324,249,180,17,0.0,0.0,0.0,,0.0,0.0,0.0,0,0,0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
2586,Roberto,35,Goalkeeper,West Ham United,686,360,326,Spain,8,4,4,0,0,0,0,0,0,0,0,0,0,0,15,9,6,0,0,0.0,0.0,0.0,0.0,0.0,0,1.97,46,86,0,0,0.0,356,286,156,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
