,Player,age,position,Club,minutes_played_overall,minutes_played_home,minutes_played_away,nationality,appearances_overall,appearances_home,appearances_away,goals_overall,goals_home,goals_away,assists_overall,assists_home,assists_away,penalty_goals,penalty_misses,clean_sheets_overall,clean_sheets_home,clean_sheets_away,conceded_overall,conceded_home,conceded_away,yellow_cards_overall,red_cards_overall,goals_involved_per_90_overall,assists_per_90_overall,goals_per_90_overall,goals_per_90_home,goals_per_90_away,min_per_goal_overall,conceded_per_90_overall,min_per_conceded_overall,min_per_match,min_per_card_overall,min_per_assist_overall,cards_per_90_overall,rank_in_league_top_attackers,rank_in_league_top_midfielders,rank_in_league_top_defenders,rank_in_club_top_scorer,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Goals,Assists,SpG,KeyP,Drb.1,Fouled,Off,Disp,UnsTch,Assists.1,KeyP.1,AvgP,PS%,Crosses,LongB,ThrB
48,Adrien Hunou,27.0,Midfielder,Rennes,580.0,336.0,244.0,France,20.0,11.0,9.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,5.0,4.0,1.0,1.0,0.0,0.62,0.0,0.62,0.54,0.74,145.0,0.78,116.0,29.0,580.0,0.0,0.16,8.0,339.0,-1.0,4.0,0.3,0.1,0.4,,0.1,0.1,0.0,0.0,4.0,0.0,1.1,0.3,,0.4,0.1,0.2,0.9,0.0,0.3,9.5,78.8,0.0,0.1,0.0
49,Adrien Lebeau,22.0,Defender,Strasbourg,0.0,0.0,0.0,France,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,Adrien Louveau,0.0,Midfielder,Lens,7.0,0.0,7.0,France,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,27.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0
51,Adrien Rabiot,26.0,Midfielder,Juventus,2312.0,1152.0,1160.0,France,34.0,16.0,18.0,4.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,6.0,5.0,1.0,26.0,12.0,14.0,7.0,1.0,0.23,0.08,0.16,0.08,0.23,578.0,1.01,89.0,68.0,330.0,1156.0,0.27,130.0,200.0,-1.0,7.0,2.1,1.3,1.3,,0.8,1.1,0.3,0.0,4.0,2.0,1.0,0.3,,0.6,0.0,0.4,1.1,2.0,0.3,41.6,90.8,0.1,1.2,0.0
52,Adrien Sebastian Perruchet Silva,32.0,Midfielder,Sampdoria,1603.0,878.0,725.0,Portugal,24.0,14.0,10.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,2.0,22.0,12.0,10.0,8.0,1.0,0.11,0.06,0.06,0.1,0.0,1603.0,1.24,73.0,67.0,200.0,1603.0,0.45,226.0,222.0,-1.0,11.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,Adrien Tameze,26.0,Midfielder,Hellas Verona,2312.0,1157.0,1155.0,France,33.0,16.0,17.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,4.0,29.0,16.0,13.0,6.0,0.0,0.04,0.0,0.04,0.0,0.08,2312.0,1.13,80.0,70.0,385.0,0.0,0.23,257.0,302.0,-1.0,12.0,1.2,1.0,1.1,,1.2,1.1,0.2,0.0,1.0,0.0,0.5,0.4,,0.9,0.1,0.8,1.2,0.0,0.4,30.5,80.0,0.2,1.8,0.0
54,Adrien Thomasson,27.0,Midfielder,Strasbourg,2638.0,1521.0,1117.0,France,37.0,19.0,18.0,5.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,10.0,5.0,5.0,40.0,25.0,15.0,8.0,1.0,0.2,0.03,0.17,0.18,0.16,528.0,1.36,66.0,71.0,330.0,2638.0,0.27,122.0,234.0,-1.0,3.0,1.0,0.6,1.4,,0.0,0.6,0.1,0.0,5.0,1.0,1.3,1.0,,1.2,0.2,1.3,2.0,1.0,1.0,29.2,78.0,0.2,1.2,0.0
55,Adrien Truffert,19.0,Forward,Rennes,1956.0,969.0,987.0,France,29.0,15.0,14.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,9.0,4.0,5.0,22.0,13.0,9.0,3.0,0.0,0.18,0.14,0.05,0.09,0.0,1956.0,1.01,89.0,67.0,652.0,652.0,0.14,243.0,101.0,-1.0,10.0,1.3,0.6,0.8,,1.1,0.6,0.2,0.0,1.0,3.0,0.8,0.7,,0.9,0.0,0.5,1.1,3.0,0.7,36.0,87.0,0.4,0.9,0.0
56,Adrián,34.0,Goalkeeper,CA Osasuna,473.0,291.0,182.0,Spain,17.0,11.0,6.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,4.0,2.0,5.0,4.0,1.0,0.0,0.0,0.38,0.19,0.19,0.0,0.49,473.0,0.95,95.0,28.0,0.0,473.0,0.0,96.0,68.0,43.0,8.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,Adrián Andrés Cubas,25.0,Midfielder,Nîmes,2252.0,962.0,1290.0,Argentina,27.0,12.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,5.0,44.0,22.0,22.0,6.0,1.0,0.04,0.0,0.04,0.09,0.0,2252.0,1.76,51.0,83.0,375.0,0.0,0.24,244.0,320.0,-1.0,9.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,Adrián Marín Gómez,24.0,Defender,Granada CF,356.0,144.0,212.0,Spain,14.0,8.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,9.0,3.0,6.0,1.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,2.28,40.0,25.0,356.0,356.0,0.25,379.0,34.0,182.0,24.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,Adrián San Miguel del Castillo,34.0,Goalkeeper,Liverpool,270.0,0.0,270.0,Spain,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,30.0,90.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,Ahmad Toure Ngouyamsa Nounchil,20.0,Defender,Dijon,157.0,90.0,67.0,Cameroon,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,39.0,52.0,157.0,0.0,0.57,-1.0,-1.0,-1.0,31.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,Ahmed Benali,29.0,Midfielder,Crotone,1218.0,642.0,576.0,Libya,18.0,8.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,28.0,12.0,16.0,2.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,2.07,44.0,68.0,609.0,1218.0,0.15,331.0,211.0,-1.0,14.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,Ahmed Eissa El Mohamady Abdel Fattah,33.0,Midfielder,Aston Villa,833.0,442.0,391.0,Egypt,14.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,8.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,104.0,60.0,417.0,0.0,0.22,387.0,301.0,-1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,Ahmed Hegazi,30.0,Defender,West Bromwich Albion,90.0,90.0,0.0,Egypt,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,21.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,56.0,67.9,0.0,4.0,0.0
64,Ahmed Kutucu,21.0,Forward,Schalke 04,101.0,55.0,46.0,Germany,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,51.0,14.0,101.0,0.0,0.89,-1.0,-1.0,-1.0,33.0,0.1,0.0,0.3,,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.1,,0.1,0.0,0.1,0.7,0.0,0.1,4.6,71.9,0.0,0.1,0.0
65,Ahoueke Denkey,20.0,Midfielder,Nîmes,525.0,237.0,288.0,France,10.0,5.0,5.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,7.0,4.0,3.0,3.0,0.0,0.34,0.17,0.17,0.38,0.0,525.0,1.2,75.0,53.0,175.0,525.0,0.51,115.0,73.0,-1.0,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,Aihen Muñoz Capellán,23.0,Midfielder,Real Sociedad,1210.0,575.0,635.0,Spain,16.0,8.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,3.0,2.0,13.0,4.0,9.0,6.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.97,93.0,76.0,202.0,1210.0,0.45,455.0,179.0,-1.0,28.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,Aimar Oroz,19.0,Midfielder,CA Osasuna,0.0,0.0,0.0,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,Aimen Moueffek,20.0,Midfielder,Saint-Étienne,734.0,291.0,443.0,France,19.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,5.0,16.0,7.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,46.0,39.0,245.0,0.0,0.37,288.0,289.0,-1.0,28.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,Ainsley Maitland-Niles,23.0,Midfielder,West Bromwich Albion,1718.0,788.0,930.0,England,26.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,6.0,22.0,5.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,78.0,66.0,859.0,0.0,0.1,348.0,339.0,-1.0,14.0,1.0,1.3,0.5,0.1,0.5,0.4,0.2,0.0,0.0,0.0,0.2,0.2,0.5,0.3,0.2,0.6,0.9,0.0,0.2,22.8,78.1,0.2,0.9,0.0
70,Ainsley Maitland-Niles,23.0,Midfielder,West Bromwich Albion,1718.0,788.0,930.0,England,26.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,6.0,22.0,5.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,78.0,66.0,859.0,0.0,0.1,348.0,339.0,-1.0,14.0,1.5,1.1,0.7,0.1,1.4,1.3,0.1,0.0,0.0,0.0,0.7,0.3,1.1,0.9,0.0,1.6,2.1,0.0,0.3,26.5,77.6,0.1,1.1,0.0
71,Aitor Fernández Abarisketa,30.0,Goalkeeper,Levante UD,2610.0,1530.0,1080.0,Spain,29.0,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,40.0,25.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,65.0,90.0,0.0,0.0,0.0,367.0,446.0,132.0,18.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,Aitor Paredes Casamichana,21.0,Defender,Athletic Club Bilbao,0.0,0.0,0.0,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,Aitor Ruibal García,25.0,Forward,Real Betis,1605.0,764.0,841.0,Spain,28.0,12.0,16.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,8.0,3.0,5.0,24.0,11.0,13.0,2.0,0.0,0.22,0.11,0.11,0.12,0.11,803.0,1.35,67.0,57.0,803.0,803.0,0.11,153.0,134.0,-1.0,7.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,Ajdin Hrustic,25.0,Midfielder,Eintracht Frankfurt,265.0,182.0,83.0,Australia,11.0,6.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.34,0.0,0.34,0.49,0.0,265.0,0.0,0.0,24.0,133.0,0.0,0.68,-1.0,-1.0,-1.0,15.0,0.5,0.4,0.6,,0.3,0.4,0.0,0.0,1.0,0.0,0.6,0.4,,0.5,0.0,0.3,0.8,0.0,0.4,18.8,87.0,0.6,0.7,0.0
75,Akaki Gogia,29.0,Midfielder,Union Berlin,134.0,95.0,39.0,Germany,7.0,4.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.67,0.67,0.0,0.0,0.0,0.0,1.34,67.0,19.0,134.0,134.0,0.67,-1.0,-1.0,-1.0,24.0,0.1,0.1,0.9,,0.0,0.3,0.0,0.0,0.0,1.0,0.3,0.3,,0.6,0.0,0.3,0.1,1.0,0.3,8.0,71.4,0.0,0.3,0.1
76,Alan Pereira Empereur,27.0,Defender,Hellas Verona,222.0,132.0,90.0,Brazil,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,222.0,56.0,222.0,0.0,0.41,-1.0,-1.0,-1.0,29.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,Alassane Plea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.6,,0.2,0.9,0.0,0.0,6.0,1.0,2.1,1.0,,1.0,0.7,0.7,2.2,1.0,1.0,22.3,75.3,0.2,0.6,0.1
78,Alassane Pléa,28.0,Forward,Borussia M'gladbach,1805.0,863.0,942.0,France,29.0,13.0,16.0,6.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,7.0,4.0,3.0,26.0,7.0,19.0,2.0,0.0,0.35,0.05,0.3,0.1,0.48,301.0,1.3,69.0,62.0,903.0,1805.0,0.1,60.0,206.0,-1.0,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,Alban Lafont,22.0,Goalkeeper,Nantes,3420.0,1710.0,1710.0,France,38.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,54.0,29.0,25.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,63.0,90.0,1710.0,0.0,0.05,352.0,348.0,107.0,13.0,0.0,0.0,0.0,,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.2,0.0,0.0,0.0,0.0,0.0,26.1,53.6,0.0,5.8,0.0
80,Alberto Cerri,25.0,Forward,Cagliari,353.0,228.0,125.0,Italy,24.0,12.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,5.0,5.0,0.0,1.0,0.0,0.25,0.0,0.25,0.39,0.0,353.0,1.27,71.0,15.0,353.0,0.0,0.25,84.0,309.0,-1.0,9.0,0.1,0.1,0.8,,0.3,0.3,0.1,0.0,1.0,0.0,0.7,0.3,,0.6,0.0,0.5,0.6,0.0,0.3,6.0,61.5,0.0,0.2,0.0
81,Alberto Cifuentes Martínez,42.0,Goalkeeper,Cádiz,180.0,90.0,90.0,Spain,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,180.0,90.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,26.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,Alberto Grassi,26.0,Midfielder,Parma,1179.0,500.0,679.0,Italy,23.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,23.0,9.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,51.0,51.0,393.0,0.0,0.23,426.0,423.0,-1.0,38.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,Alberto Moreno,29.0,Defender,Villarreal,192.0,186.0,6.0,Spain,5.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41,64.0,38.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,27.0,1.4,0.6,0.6,,0.2,0.8,0.2,0.0,0.0,0.0,0.8,0.0,,0.6,0.0,0.0,0.0,0.0,0.0,16.4,89.0,0.0,0.6,0.0
84,Alberto Paleari,28.0,Goalkeeper,Genoa,205.0,90.0,115.0,Italy,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,103.0,68.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,15.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.3,0.0,0.0,0.0,0.0,0.0,22.3,62.7,0.0,3.0,0.0
85,Alberto Perea Correoso,30.0,Forward,Cádiz,1549.0,763.0,786.0,Spain,27.0,14.0,13.0,2.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,4.0,3.0,1.0,31.0,13.0,18.0,0.0,0.0,0.29,0.17,0.12,0.12,0.11,775.0,1.8,50.0,57.0,0.0,516.0,0.0,148.0,85.0,-1.0,5.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,Alberto Rodríguez Baro,23.0,Defender,Deportivo Alavés,847.0,202.0,645.0,Spain,12.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,12.0,0.0,12.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,71.0,71.0,169.0,0.0,0.53,346.0,306.0,106.0,19.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,Alberto Soro Álvarez,22.0,Midfielder,Granada CF,384.0,160.0,224.0,Spain,15.0,8.0,7.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,12.0,2.0,10.0,1.0,0.0,0.7,0.47,0.23,0.0,0.4,384.0,2.81,32.0,26.0,384.0,192.0,0.23,79.0,2.0,-1.0,10.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,Albin Ekdal,31.0,Midfielder,Sampdoria,2301.0,1129.0,1172.0,Sweden,32.0,16.0,16.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,4.0,2.0,39.0,18.0,21.0,9.0,0.0,0.12,0.04,0.08,0.08,0.08,1151.0,1.53,59.0,72.0,256.0,2301.0,0.35,204.0,251.0,-1.0,10.0,1.8,1.5,1.5,,1.0,0.6,0.4,0.0,2.0,1.0,0.4,0.3,,1.8,0.0,0.6,0.7,1.0,0.3,32.7,83.8,0.0,1.2,0.0
89,Aleix García,24.0,Midfielder,SD Eibar,436.0,147.0,289.0,Spain,11.0,4.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,6.0,1.0,0.0,0.21,0.21,0.0,0.0,0.0,0.0,2.06,44.0,40.0,436.0,436.0,0.21,332.0,53.0,-1.0,29.0,0.5,0.7,0.4,,0.2,0.1,0.0,0.0,0.0,1.0,0.3,1.1,,0.1,0.0,0.1,0.3,1.0,1.1,22.7,87.6,0.6,2.0,0.0
90,Aleix Vidal,31.0,Defender,Sevilla FC,588.0,383.0,205.0,Spain,12.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,4.0,5.0,1.0,1.0,0.0,2.0,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.15,588.0,49.0,294.0,588.0,0.31,312.0,99.0,1.0,23.0,0.8,1.0,0.4,,0.5,0.3,0.1,0.0,0.0,1.0,0.1,0.5,,1.2,0.0,0.1,0.7,1.0,0.5,35.8,86.2,0.2,2.5,0.0
91,Alejandro Baena Rodríguez,20.0,Midfielder,Villarreal,135.0,135.0,0.0,Spain,6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,68.0,23.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,19.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,Alejandro Blanco Sánchez,22.0,Forward,Valencia CF,579.0,297.0,282.0,Spain,13.0,6.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,7.0,3.0,4.0,1.0,0.0,0.16,0.0,0.16,0.3,0.0,579.0,1.09,83.0,45.0,579.0,0.0,0.16,126.0,441.0,-1.0,8.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,Alejandro Blesa Pina,0.0,Midfielder,Levante UD,10.0,10.0,0.0,Spain,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,16.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,Alejandro Cantero Sánchez,21.0,Forward,Levante UD,239.0,23.0,216.0,Spain,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51,60.0,60.0,239.0,0.0,0.38,-1.0,-1.0,-1.0,29.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,Alejandro Centelles Plaza,21.0,Defender,Valencia CF,0.0,0.0,0.0,Spain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
